"country","year","iso_code","population","gdp","biofuel_cons_change_pct","biofuel_cons_change_twh","biofuel_cons_per_capita","biofuel_consumption","biofuel_elec_per_capita","biofuel_electricity","biofuel_share_elec","biofuel_share_energy","carbon_intensity_elec","coal_cons_change_pct","coal_cons_change_twh","coal_cons_per_capita","coal_consumption","coal_elec_per_capita","coal_electricity","coal_prod_change_pct","coal_prod_change_twh","coal_prod_per_capita","coal_production","coal_share_elec","coal_share_energy","electricity_demand","electricity_generation","electricity_share_energy","energy_cons_change_pct","energy_cons_change_twh","energy_per_capita","energy_per_gdp","fossil_cons_change_pct","fossil_cons_change_twh","fossil_elec_per_capita","fossil_electricity","fossil_energy_per_capita","fossil_fuel_consumption","fossil_share_elec","fossil_share_energy","gas_cons_change_pct","gas_cons_change_twh","gas_consumption","gas_elec_per_capita","gas_electricity","gas_energy_per_capita","gas_prod_change_pct","gas_prod_change_twh","gas_prod_per_capita","gas_production","gas_share_elec","gas_share_energy","greenhouse_gas_emissions","hydro_cons_change_pct","hydro_cons_change_twh","hydro_consumption","hydro_elec_per_capita","hydro_electricity","hydro_energy_per_capita","hydro_share_elec","hydro_share_energy","low_carbon_cons_change_pct","low_carbon_cons_change_twh","low_carbon_consumption","low_carbon_elec_per_capita","low_carbon_electricity","low_carbon_energy_per_capita","low_carbon_share_elec","low_carbon_share_energy","net_elec_imports","net_elec_imports_share_demand","nuclear_cons_change_pct","nuclear_cons_change_twh","nuclear_consumption","nuclear_elec_per_capita","nuclear_electricity","nuclear_energy_per_capita","nuclear_share_elec","nuclear_share_energy","oil_cons_change_pct","oil_cons_change_twh","oil_consumption","oil_elec_per_capita","oil_electricity","oil_energy_per_capita","oil_prod_change_pct","oil_prod_change_twh","oil_prod_per_capita","oil_production","oil_share_elec","oil_share_energy","other_renewable_consumption","other_renewable_electricity","other_renewable_exc_biofuel_electricity","other_renewables_cons_change_pct","other_renewables_cons_change_twh","other_renewables_elec_per_capita","other_renewables_elec_per_capita_exc_biofuel","other_renewables_energy_per_capita","other_renewables_share_elec","other_renewables_share_elec_exc_biofuel","other_renewables_share_energy","per_capita_electricity","primary_energy_consumption","renewables_cons_change_pct","renewables_cons_change_twh","renewables_consumption","renewables_elec_per_capita","renewables_electricity","renewables_energy_per_capita","renewables_share_elec","renewables_share_energy","solar_cons_change_pct","solar_cons_change_twh","solar_consumption","solar_elec_per_capita","solar_electricity","solar_energy_per_capita","solar_share_elec","solar_share_energy","wind_cons_change_pct","wind_cons_change_twh","wind_consumption","wind_elec_per_capita","wind_electricity","wind_energy_per_capita","wind_share_elec","wind_share_energy"
"Mexico",1991,"MEX",83351600,865148665856,,0,0,0,,,,0,,-3.277,-1.286,455.36,37.955,110.886,9.243,-9.195,-3.621,428.983,35.756,7.189,2.796,,128.571,9.47,2.927,38.608,16288.587,1.569,3.125,38.238,1150.161,95.868,15141.17,1262.041,74.564,92.956,5.29,14.186,282.361,227.136,18.932,3387.591,1.413,3.73,3210.388,267.591,14.725,20.797,,-7.58,-5.487,66.903,271.444,22.625,802.656,17.597,4.928,0.488,0.37,95.639,392.347,32.703,1147.418,25.436,7.044,,,44.433,3.703,12.037,50.893,4.242,144.409,3.299,0.887,2.765,25.338,941.725,812.139,67.693,11298.219,5.269,88.953,21322.508,1777.265,52.65,69.363,16.691,5.833,,13.827,2.151,69.975,,200.246,4.536,,1.229,1542.516,1357.68,-3.871,-3.333,83.602,341.454,28.461,1003.009,22.136,6.158,100,0.003,0.006,0.024,0.002,0.071,0.002,0,0,0,0.003,0.012,0.001,0.035,0.001,0
"Mexico",1992,"MEX",84993160,902108282880,,0,0,0,,,,0,,1.126,0.428,451.595,38.382,112.356,9.549,-7.117,-2.545,390.757,33.212,7.219,2.773,,132.276,9.557,1.947,26.429,16284.947,1.534,1.061,13.387,1119.766,95.172,15006.241,1275.428,71.95,92.148,0.012,0.034,282.395,220.911,18.776,3322.56,-3.07,-8.216,3051.72,259.375,14.195,20.403,,18.512,12.385,79.288,315.481,26.814,932.873,20.271,5.728,13.453,13.042,108.681,436.532,37.102,1278.706,28.049,7.852,,,-7.614,-0.917,11.12,46.11,3.919,130.837,2.963,0.803,1.373,12.926,954.651,786.499,66.847,11232.086,0.14,2.493,20940.021,1779.759,50.536,68.972,18.261,6.366,,9.139,1.571,74.895,,214.858,4.812,,1.319,1556.31,1384.109,16.593,13.959,97.561,390.422,33.183,1147.87,25.086,7.049,50,0.003,0.009,0.035,0.003,0.104,0.002,0.001,0,0,0.003,0.012,0.001,0.035,0.001,0
"Mexico",1993,"MEX",86648440,925343285248,,0,0,0,,,,0,,12.792,4.91,499.634,43.292,133.4,11.559,8.241,2.737,414.879,35.949,8.585,3.125,,134.643,9.719,0.092,1.277,15988.583,1.497,-0.12,-1.531,1114.282,96.551,14701.9,1273.897,71.709,91.952,0.308,0.87,283.265,220.054,19.067,3269.131,7.097,18.407,3205.852,277.782,14.161,20.447,,-0.592,-0.469,78.818,307.622,26.655,909.634,19.797,5.689,2.664,2.808,111.489,439.6,38.091,1286.682,28.29,8.048,,,25.823,2.872,13.992,56.908,4.931,161.478,3.662,1.01,-0.766,-7.311,947.339,760.828,65.925,10933.136,0.16,2.851,20572.893,1782.609,48.963,68.381,18.664,6.5,,2.109,0.403,75.013,,215.4,4.827,,1.347,1553.894,1385.386,-0.071,-0.064,97.497,382.692,33.16,1125.204,24.628,7.038,33.333,0.003,0.012,0.046,0.004,0.137,0.003,0.001,0,0,0.003,0.012,0.001,0.034,0.001,0
"Mexico",1994,"MEX",88314416,972991954944,,0,0,0,,,,0,,20.848,9.026,592.41,52.318,161.747,14.285,35.224,12.662,550.432,48.611,9.775,3.572,,146.128,9.977,5.721,79.258,16584.426,1.505,7.919,100.882,1306.526,115.385,15566.869,1374.779,78.962,93.864,6.271,17.765,301.03,242.092,21.38,3408.617,5.201,14.448,3308.974,292.23,14.631,20.553,,-23.949,-18.876,59.942,229.536,20.271,678.735,13.872,4.093,-19.301,-21.624,89.865,348.061,30.739,1017.559,21.036,6.136,,,-14.034,-1.964,12.028,47.999,4.239,136.198,2.901,0.821,7.821,74.091,1021.431,902.687,79.72,11565.842,0.585,10.423,20302.82,1793.032,54.555,69.739,17.865,6.219,,-4.327,-0.799,70.413,,202.292,4.256,,1.22,1654.629,1464.644,-20.084,-19.66,77.837,300.062,26.5,881.362,18.135,5.314,25,0.003,0.015,0.057,0.005,0.167,0.003,0.001,400,0.012,0.015,0.057,0.005,0.167,0.003,0.001
"Mexico",1995,"MEX",89969568,916478951424,,0,0,0,,,,0,,11.354,5.94,647.537,58.259,172.074,15.481,-1.31,-0.637,533.227,47.974,10.297,4.048,,150.356,10.446,-1.728,-25.307,15998.047,1.571,-4.329,-59.508,1199.136,107.886,14619.06,1315.271,71.753,91.38,1.951,5.872,306.902,248.948,22.398,3411.179,-0.126,-0.368,3244.014,291.863,14.896,21.322,,36.146,21.667,81.609,306.756,27.599,907.073,18.356,5.67,38.158,34.202,124.067,472.027,42.468,1378.987,28.245,8.62,,,99.174,11.929,23.957,93.843,8.443,266.28,5.615,1.664,-6.982,-71.321,950.11,778.113,70.007,10560.344,-2.568,-46.051,19417.465,1746.981,46.56,66.01,18.465,6.414,,3.151,0.6,71.296,,205.24,4.266,,1.283,1671.191,1439.337,28.397,22.273,100.11,378.185,34.025,1112.707,22.63,6.955,0,0,0.015,0.056,0.005,0.164,0.003,0.001,40,0.006,0.021,0.078,0.007,0.23,0.005,0.001
"Mexico",1996,"MEX",91586560,971219795968,,0,0,0,,,,0,,14.661,8.541,729.362,66.8,202.368,18.534,10.703,5.134,579.873,53.109,11.836,4.523,,156.591,10.603,2.609,37.55,16125.593,1.521,2.194,28.856,1213.915,111.178,14676.027,1344.127,70.999,91.011,1.916,5.881,312.783,231.129,21.168,3415.162,5.546,16.188,3363.488,308.05,13.518,21.179,,13.543,11.052,92.661,342.149,31.336,1011.732,20.012,6.274,6.929,8.694,132.761,495.824,45.411,1449.566,29,8.989,,,-6.692,-1.603,22.354,86.017,7.878,244.074,5.031,1.514,1.519,14.435,964.544,780.419,71.476,10531.503,8.086,141.262,20617.031,1888.243,45.645,65.309,17.71,6.185,,-3.584,-0.755,67.527,,193.373,3.949,,1.199,1709.759,1476.888,10.309,10.297,110.407,409.807,37.533,1205.492,23.969,7.476,20,0.003,0.018,0.066,0.006,0.194,0.004,0.001,-14.286,-0.003,0.018,0.066,0.006,0.194,0.004,0.001
"Mexico",1997,"MEX",93183088,1045710700544,,0,0,0,,,,0,,0.096,0.064,717.557,66.864,197.372,18.392,-0.775,-0.412,565.52,52.697,11.03,4.42,,166.748,11.023,2.425,35.812,16233.624,1.447,3.278,44.056,1330.975,124.024,14897.366,1388.183,74.378,91.769,0.509,1.591,314.374,248.127,23.121,3373.723,0.979,3.014,3338.21,311.065,13.866,20.782,,-15.874,-14.709,77.952,282.906,26.362,836.551,15.81,5.153,-5.927,-8.244,124.516,458.445,42.719,1336.256,25.619,8.231,,,32.724,7.315,29.669,112.209,10.456,318.395,6.271,1.961,4.396,42.4,1006.945,885.476,82.511,10806.087,4.471,84.432,21169.877,1972.675,49.483,66.566,16.842,5.883,,-4.872,-0.869,63.136,,180.739,3.528,,1.113,1789.471,1512.699,-14.04,-15.559,94.847,346.236,32.263,1017.861,19.349,6.27,0,0,0.018,0.064,0.006,0.19,0.004,0.001,100,0.018,0.035,0.129,0.012,0.381,0.007,0.002
"Mexico",1998,"MEX",94767288,1105636622336,,0,0,0,,,,0,,2.219,1.484,721.217,68.348,197.195,18.688,5.114,2.695,584.505,55.392,10.321,4.342,,181.059,11.502,4.064,61.472,16610.916,1.424,4.994,69.324,1488.304,141.043,15379.851,1457.507,77.899,92.589,6.494,20.416,334.79,316.801,30.022,3532.759,5.875,18.276,3475.262,329.341,16.582,21.268,,-6.711,-5.231,72.721,259.509,24.593,767.365,13.583,4.62,-6.322,-7.852,116.665,422.282,40.019,1231.067,22.102,7.411,,,-11.391,-3.379,26.29,97.766,9.265,277.412,5.117,1.67,4.71,47.424,1054.369,974.308,92.333,11125.874,2.273,44.83,21289.041,2017.505,50.996,66.979,17.589,6.139,,4.34,0.747,64.775,,185.604,3.39,,1.117,1910.565,1574.172,-4.68,-4.472,90.375,324.516,30.754,953.655,16.985,5.741,16.667,0.003,0.021,0.074,0.007,0.218,0.004,0.001,25,0.009,0.044,0.158,0.015,0.468,0.008,0.003
"Mexico",1999,"MEX",96334808,1156619567104,,0,0,0,,,,0,,1.755,1.2,721.935,69.548,193.164,18.608,2.224,1.232,587.782,56.624,9.795,4.355,,189.979,11.895,1.454,22.894,16578.275,1.381,-0.204,-2.974,1465.48,141.177,15098.726,1454.533,74.312,91.075,0.932,3.119,337.909,341.571,32.905,3507.649,3.951,13.012,3553.78,342.353,17.32,21.158,,33.015,24.009,96.73,339.569,32.712,1004.102,17.219,6.057,21.939,25.867,142.532,506.549,48.798,1479.549,25.686,8.925,,,7.955,2.091,28.381,103.825,10.002,294.606,5.265,1.777,-0.692,-7.292,1047.077,930.745,89.663,10869.142,-4.601,-92.831,19979.012,1924.674,47.196,65.563,17.35,6.06,,-1.28,-0.239,62.906,,180.105,3.19,,1.086,1972.066,1597.065,26.152,23.776,114.151,402.724,38.796,1184.943,20.421,7.148,0,0,0.021,0.073,0.007,0.215,0.004,0.001,13.333,0.006,0.05,0.176,0.017,0.522,0.009,0.003
"Mexico",2000,"MEX",97873448,1241194692608,,0.908,9.281,0.908,59.056,5.78,2.978,0.054,494.9,9.547,6.639,778.423,76.187,177.065,17.33,11.212,6.349,643.41,62.973,8.927,4.499,194.99,194.12,11.464,6.024,96.21,17300.662,1.364,6.767,98.423,1448.81,141.8,15866.979,1552.956,73.048,91.713,6.281,21.224,359.133,374.463,36.65,3669.361,-2.502,-8.566,3410.391,333.787,18.88,21.209,96.07,1.108,1.072,97.802,335.127,32.8,999.271,16.897,5.776,-0.429,-2.212,140.32,534.568,52.32,1433.684,26.952,8.287,0.87,0.446,-17.806,-5.054,23.327,79.797,7.81,238.341,4.023,1.378,6.739,70.559,1117.636,897.281,87.82,11419.195,2.918,56.169,20238.82,1980.843,45.24,66.004,18.205,11.68,5.9,4.928,0.855,119.338,60.282,186.006,6.017,3.039,1.075,1983.377,1693.276,4.051,2.841,116.992,454.771,44.51,1195.344,22.929,6.909,0,0,0.021,0.102,0.01,0.211,0.005,0.001,11.765,0.006,0.056,0.204,0.02,0.574,0.01,0.003
"Mexico",2001,"MEX",99394288,1251502718976,1.848,0.017,9.308,0.925,57.75,5.74,2.853,0.055,508.873,9.827,7.487,841.835,83.674,214.298,21.3,-23.134,-14.568,486.998,48.405,10.588,4.982,201.23,201.17,11.977,-0.808,-13.682,16898.289,1.342,-0.024,-0.367,1542.543,153.32,15620.509,1552.589,76.214,92.438,0.772,2.772,361.905,470.45,46.76,3641.107,-0.713,-2.38,3334.267,331.407,23.244,21.547,102.37,-14.027,-14.265,83.537,283.92,28.22,840.46,14.028,4.974,-8.703,-13.316,127.004,481.416,47.85,1277.78,23.786,7.562,0.06,0.03,6.143,1.272,24.599,83.405,8.29,247.493,4.121,1.465,-0.951,-10.625,1107.011,857.796,85.26,11137.567,3.256,64.492,20578,2045.336,42.382,65.909,17.866,11.31,5.57,-1.748,-0.339,113.789,56.039,179.75,5.622,2.769,1.064,2023.959,1679.593,-11.727,-14.588,102.405,398.011,39.56,1030.287,19.665,6.097,14.286,0.003,0.024,0.101,0.01,0.236,0.005,0.001,-5.263,-0.003,0.053,0.201,0.02,0.532,0.01,0.003
"Mexico",2002,"MEX",100917080,1275458093056,-6.256,-0.058,8.594,0.867,54.897,5.54,2.706,0.05,505.812,67.443,56.432,1388.326,140.106,236.134,23.83,-18.527,-8.968,390.783,39.437,11.639,8.145,204.94,204.74,11.903,2.409,40.465,17044.275,1.349,3.181,49.383,1583.577,159.81,15874.146,1601.973,78.055,93.135,13.48,48.783,410.688,629.725,63.55,4069.561,1.771,5.87,3342.123,337.277,31.039,23.876,103.56,-12.568,-10.97,72.567,244.755,24.7,719.074,12.064,4.219,-6.277,-8.918,118.086,445.217,44.93,1170.13,21.945,6.865,0.2,0.098,11.696,2.7,27.299,91.759,9.26,270.512,4.523,1.587,-5.044,-55.832,1051.178,717.718,72.43,10416.259,1.111,22.721,20492.633,2068.057,35.377,61.113,17.268,10.94,5.4,-2.824,-0.598,108.406,53.509,171.11,5.343,2.637,1.004,2028.794,1720.058,-10.678,-11.618,90.787,353.458,35.67,899.618,17.422,5.278,0,0,0.023,0.099,0.01,0.231,0.005,0.001,16.667,0.008,0.061,0.198,0.02,0.607,0.01,0.004
"Mexico",2003,"MEX",102429344,1306677477376,-1.298,-0.011,8.357,0.856,59.749,6.12,3.022,0.049,508.147,-26.257,-36.787,1008.679,103.318,265.549,27.2,30.154,11.892,501.111,51.328,13.429,5.935,201.67,202.54,11.634,1.214,20.89,16996.574,1.332,1.974,31.628,1566.446,160.45,15948.56,1633.6,79.219,93.834,8.378,34.406,445.094,692.477,70.93,4345.376,3.299,11.127,3401.409,348.404,35.02,25.566,102.92,-20.149,-14.993,57.574,192.132,19.68,562.084,9.717,3.307,-8.152,-10.739,107.347,410.917,42.09,1048.014,20.781,6.166,-0.87,-0.431,7.745,1.926,29.225,97.433,9.98,285.32,4.927,1.679,3.235,34.01,1085.188,608.419,62.32,10594.504,5.837,120.711,21368.561,2188.768,30.769,62.333,19.614,12.4,6.28,14.473,2.346,121.059,61.311,191.489,6.122,3.101,1.127,1977.363,1740.948,-13.02,-12.664,78.122,313.484,32.11,762.694,15.854,4.487,0,0,0.023,0.098,0.01,0.227,0.005,0.001,-9.524,-0.006,0.055,0.195,0.02,0.538,0.01,0.003
"Mexico",2004,"MEX",103945816,1373060333568,2.02,0.017,8.402,0.873,63.783,6.63,3.006,0.047,493.834,2.324,2.401,1017.065,105.72,209.147,21.74,33.156,17.018,657.525,68.347,9.856,5.736,219.31,220.58,11.968,5.867,102.143,17731.264,1.342,5.521,90.187,1670.678,173.66,16583.523,1723.788,78.729,93.527,7.892,35.125,480.219,811.769,84.38,4619.899,6.276,21.866,3562.149,370.27,38.254,26.055,108.93,26.819,14.976,72.55,240.029,24.95,697.956,11.311,3.936,11.386,11.955,119.303,451.389,46.92,1147.741,21.271,6.473,-1.27,-0.579,-12.451,-3.802,25.423,83.986,8.73,244.582,3.958,1.379,4.853,52.661,1137.849,649.762,67.54,10946.558,0.979,21.429,21262.965,2210.196,30.619,61.736,20.373,13.21,6.58,4.491,0.759,127.085,63.302,195.997,5.989,2.983,1.105,2122.067,1843.091,20.428,15.757,93.88,367.403,38.19,903.159,17.313,5.094,12.5,0.003,0.026,0.096,0.01,0.25,0.005,0.001,5.263,0.003,0.058,0.192,0.02,0.554,0.009,0.003
"Mexico",2005,"MEX",105442400,1427076808704,11.033,0.096,9.196,0.97,71.888,7.58,3.276,0.048,495.7,26.211,27.71,1265.426,133.43,289.732,30.55,3.317,2.267,669.692,70.614,13.204,6.607,229.7,231.37,11.456,9.578,176.523,19153.719,1.415,9.457,163.011,1695.333,178.76,17894.123,1886.799,77.262,93.424,9.767,46.904,527.123,763.734,80.53,4999.159,19.674,72.848,4202.474,443.119,34.806,26.1,114.69,10.061,6.794,79.344,259.668,27.38,752.483,11.834,3.929,12.026,13.512,132.815,498.945,52.61,1259.596,22.738,6.576,-1.67,-0.727,17.522,4.266,29.689,97.873,10.32,281.565,4.46,1.47,7.769,88.397,1226.246,641.867,67.68,11629.537,-1.869,-41.302,20569.475,2168.895,29.252,60.717,22.733,14.88,7.3,12.059,2.359,141.12,69.232,215.592,6.431,3.155,1.126,2194.279,2019.614,10.51,9.246,103.126,401.072,42.29,978.032,18.278,5.106,0,0,0.026,0.095,0.01,0.244,0.004,0.001,-5,-0.003,0.054,0.19,0.02,0.516,0.009,0.003
"Mexico",2006,"MEX",106886792,1510627082240,2.046,0.02,9.258,0.99,63.525,6.79,2.868,0.048,472.74,7.321,9.769,1339.719,143.198,269.163,28.77,11.479,8.106,736.477,78.72,12.15,6.988,236.01,236.79,11.555,1.464,29.563,19171.469,1.357,1.278,24.115,1709.846,182.76,17877.926,1910.914,77.182,93.253,10.578,55.759,582.883,984.125,105.19,5453.272,9.344,41.403,4533.039,484.522,44.423,28.445,111.94,9.878,7.289,86.633,281.513,30.09,810.508,12.707,4.228,4.607,5.448,138.262,505.488,54.03,1293.54,22.818,6.747,-0.78,-0.33,0.568,-0.019,29.67,97.299,10.4,277.58,4.392,1.448,-3.377,-41.413,1184.833,456.558,48.8,11084.935,-2.116,-45.895,19862.139,2123,20.609,57.82,20.814,13.47,6.68,-7.989,-1.918,126.021,62.496,194.731,5.689,2.821,1.016,2215.334,2049.177,5.791,5.467,108.593,408.189,43.63,1015.96,18.426,5.299,11.111,0.003,0.028,0.094,0.01,0.266,0.004,0.001,136.842,0.074,0.128,0.561,0.06,1.198,0.025,0.006
"Mexico",2007,"MEX",108302976,1572355440640,-4.031,-0.04,8.768,0.95,68.973,7.47,3.062,0.046,475.566,-8.111,-11.615,1214.96,131.584,263.889,28.58,7.906,6.224,784.311,84.943,11.717,6.361,242.75,243.92,11.792,0.941,19.282,19098.814,1.316,1.439,27.496,1771.235,191.83,17898.035,1938.41,78.645,93.713,-2.139,-12.469,570.414,1076.517,116.59,5266.833,-3.289,-15.936,4326.619,468.586,47.798,27.577,116,-10.204,-9.326,77.306,249.301,27,713.796,11.069,3.737,-5.272,-8.214,130.048,480.966,52.09,1200.78,21.355,6.287,-1.17,-0.482,-4.1,-1.394,28.275,91.872,9.95,261.076,4.079,1.367,4.353,51.58,1236.413,430.828,46.66,11416.242,-5.65,-119.95,18494.873,2003.05,19.129,59.775,22.79,14.87,7.4,10.184,1.976,137.3,68.327,210.43,6.096,3.034,1.102,2252.2,2068.458,-5.598,-6.82,101.773,389.094,42.14,939.704,17.276,4.92,-10,-0.003,0.025,0.092,0.01,0.235,0.004,0.001,451.111,0.573,0.701,2.401,0.26,6.475,0.107,0.034
"Mexico",2008,"MEX",109684496,1607400947712,3.485,0.033,8.96,0.983,64.64,7.09,2.869,0.046,443.765,-10.669,-14.038,1071.667,117.545,174.683,19.16,-5.226,-4.439,733.964,80.504,7.754,5.458,245.99,247.09,11.474,4.112,85.065,19633.797,1.34,2.837,54.993,1682.188,184.51,18173.977,1993.404,74.673,92.565,5.181,29.552,599.966,1074.628,117.87,5469.923,0.794,3.72,4306.04,472.306,47.703,27.86,109.65,43.469,32.915,110.221,353.651,38.79,1004.896,15.699,5.118,23.22,30.071,160.119,570.546,62.58,1459.819,25.327,7.435,-1.1,-0.447,-5.918,-1.839,26.437,85.336,9.36,241.024,3.788,1.228,3.193,39.48,1275.893,432.878,47.48,11632.388,-8.904,-178.346,16635.93,1824.703,19.216,59.247,21.709,14.15,7.06,-4.288,-1.081,129.006,64.366,197.92,5.727,2.857,1.008,2252.734,2153.523,31.472,31.91,133.683,485.21,53.22,1218.795,21.539,6.208,111.111,0.028,0.053,0.091,0.01,0.487,0.004,0.002,2.823,0.015,0.717,2.462,0.27,6.533,0.109,0.033
"Mexico",2009,"MEX",111049424,1543872708608,7.99,0.079,9.557,1.061,61.144,6.79,2.766,0.05,472.479,1.873,2.201,1078.317,119.746,238.632,26.5,-12.128,-9.763,637.025,70.741,10.796,5.656,244.55,245.45,11.593,-1.685,-36.295,19065.637,1.371,-0.12,-2.385,1753.724,194.75,17929.121,1991.019,79.344,94.039,8.621,51.722,651.688,1119.772,124.35,5868.45,11.333,53.525,4735.104,525.831,50.662,30.78,115.97,-31.873,-35.595,74.627,238.182,26.45,672.015,10.776,3.525,-20.154,-33.91,126.209,456.553,50.7,1136.516,20.656,5.961,-0.9,-0.368,7.11,1.705,28.142,91.041,10.11,253.415,4.119,1.329,-4.413,-56.308,1219.584,395.319,43.9,10982.354,-6.522,-118.999,15359.866,1705.704,17.886,57.603,20.639,13.53,6.74,-4.421,-1.07,121.838,60.694,185.853,5.512,2.746,0.975,2210.277,2117.228,-25.68,-35.615,98.068,365.513,40.59,883.101,16.537,4.632,42.105,0.022,0.075,0.09,0.01,0.679,0.004,0.004,133.864,0.949,1.665,5.403,0.6,14.997,0.244,0.079
"Mexico",2010,"MEX",112532400,1637760630784,4.665,0.05,9.87,1.111,62.382,7.02,2.655,0.052,465.83,23.694,28.372,1316.232,148.119,271.389,30.54,20.348,14.394,756.542,85.135,11.55,6.975,263.46,264.41,12.451,0.3,6.351,18870.824,1.297,-0.559,-11.139,1842.847,207.38,17593.861,1979.88,78.431,93.233,1.344,8.757,660.445,1204.72,135.57,5868.936,-2.672,-14.052,4547.829,511.778,51.273,31.101,123.17,39.054,28.508,103.135,326.928,36.79,916.491,13.914,4.857,13.797,17.49,143.7,506.787,57.03,1276.962,21.569,6.767,-0.95,-0.361,-44.013,-12.483,15.659,50.297,5.66,139.151,2.141,0.737,-3.958,-48.269,1171.315,366.739,41.27,10408.694,-0.725,-12.37,15047.525,1693.334,15.608,55.158,20.27,13.31,6.29,-1.339,-0.369,118.277,55.895,180.123,5.034,2.379,0.955,2349.635,2123.579,30.682,29.973,128.041,456.491,51.37,1137.811,19.428,6.029,14.815,0.011,0.086,0.267,0.03,0.765,0.011,0.004,107.782,1.774,3.439,11.019,1.24,30.562,0.469,0.162
"Mexico",2011,"MEX",114150480,1716060815360,-7.591,-0.084,8.992,1.026,60.534,6.91,2.466,0.046,466.208,15.669,23.208,1500.888,171.327,277.704,31.7,27.993,23.832,954.594,108.967,11.312,7.718,279.54,280.24,12.624,4.54,96.402,19447.846,1.294,4.428,87.679,1926.229,219.88,18112.566,2067.558,78.461,93.134,7.213,47.639,708.085,1247.126,142.36,6203.083,1.8,9.212,4564.062,520.99,50.799,31.896,130.65,-2.389,-3.077,100.058,314.76,35.93,876.541,12.821,4.507,6.769,8.723,152.423,528.776,60.36,1335.28,21.539,6.866,-0.7,-0.25,71.607,11.049,26.708,84.625,9.66,233.972,3.447,1.203,1.437,16.831,1188.146,401.4,45.82,10408.595,-0.743,-12.584,14723.989,1680.75,16.35,53.521,19.971,13.1,6.19,-1.063,-0.299,114.761,54.227,174.949,4.675,2.209,0.9,2455.005,2219.981,-1.345,-2.326,125.715,444.151,50.7,1101.308,18.092,5.663,32.258,0.027,0.113,0.35,0.04,0.991,0.014,0.005,33.025,1.108,4.547,14.279,1.63,39.835,0.582,0.205
"Mexico",2012,"MEX",115755912,1785373786112,15.946,0.164,10.281,1.19,54.943,6.36,2.234,0.053,479.263,-12.877,-22.061,1289.489,149.266,278.172,32.2,-20.77,-22.632,745.835,86.335,11.308,6.664,285.81,284.75,12.713,0.895,19.871,19349.783,1.255,1.543,31.912,1979.51,229.14,18137.041,2099.47,80.471,93.733,4.018,28.453,736.538,1248.489,144.52,6362.852,-2.397,-12.488,4392.88,508.502,50.753,32.883,136.47,-12.02,-12.561,87.497,272.902,31.59,755.875,11.094,3.906,-7.182,-12.04,140.382,480.407,55.61,1212.745,19.529,6.267,1.06,0.371,-13.079,-3.634,23.074,72.653,8.41,199.334,2.953,1.03,2.148,25.52,1213.666,452.849,52.42,10484.699,-0.447,-7.514,14454.869,1673.237,18.409,54.185,18.319,11.87,5.51,-8.226,-1.652,102.543,47.6,158.254,4.169,1.935,0.818,2459.917,2239.852,-5.898,-8.407,117.308,407.755,47.2,1013.411,16.576,5.237,68.293,0.076,0.189,0.605,0.07,1.634,0.025,0.008,123.762,5.566,10.113,31.705,3.67,87.366,1.289,0.452
"Mexico",2013,"MEX",117290680,1810561761280,-0.139,-0.002,10.132,1.188,58.913,6.91,2.405,0.053,471.039,-0.696,-1.039,1263.754,148.227,255.434,29.96,-3.516,-3.036,710.195,83.299,10.429,6.614,287.25,287.28,12.818,0.063,1.419,19108.689,1.238,0.087,1.817,1971.427,231.23,17915.207,2101.287,80.489,93.754,5.623,41.413,777.951,1332.16,156.25,6632.673,3.221,16.379,4475.039,524.88,54.389,34.71,135.32,-12.188,-11.127,76.37,236.336,27.72,651.116,9.649,3.407,0.446,-0.398,139.984,477.873,56.05,1193.483,19.511,6.246,-0.03,-0.01,34.554,7.786,30.86,97.024,11.38,263.109,3.961,1.377,-3.177,-38.556,1175.11,383.833,45.02,10018.781,-1.238,-20.716,14089.106,1652.521,15.671,52.43,19.873,12.67,5.76,8.302,1.554,108.022,49.109,169.43,4.41,2.005,0.887,2449.3,2241.271,-6.411,-8.184,109.124,380.849,44.67,930.375,15.549,4.869,53.623,0.1,0.289,0.938,0.11,2.463,0.038,0.013,13.454,1.292,11.405,35.553,4.17,97.234,1.452,0.509
"Mexico",2014,"MEX",118755888,1851266170880,54.582,0.649,15.47,1.837,55.913,6.64,2.288,0.082,444.778,-0.194,-0.288,1245.739,147.939,264.492,31.41,1.285,1.07,710.444,84.369,10.824,6.641,289.66,290.19,13.028,-0.614,-13.763,18757.031,1.203,-2.064,-43.372,1881.422,223.43,17328.951,2057.915,76.994,92.386,1.354,10.534,788.484,1362.543,161.81,6639.54,-2.264,-11.882,4319.77,512.998,55.76,35.398,129.07,38.797,28.995,105.364,324.615,38.55,887.234,13.284,4.73,21.984,29.609,169.593,562.162,66.76,1428.081,23.006,7.614,-0.53,-0.183,-17.989,-5.703,25.157,78.312,9.3,211.84,3.205,1.129,-4.563,-53.618,1121.492,254.387,30.21,9443.673,-3.341,-55.211,13450.363,1597.31,10.41,50.347,19.226,12.34,5.7,-2.535,-0.646,103.911,47.998,161.899,4.252,1.964,0.863,2443.584,2227.508,33.538,35.311,144.436,483.85,57.46,1216.241,19.801,6.484,108.491,0.31,0.599,1.853,0.22,5.042,0.076,0.027,53.57,6.005,17.409,53.471,6.35,146.596,2.188,0.782
